-7.959416880996444661e+02 -8.309327537124588048e+00 7.176232730492807299e+00 -3.317994001785387947e+00 7.476460668389904862e-01 1.007166999830325649e+00 -2.185706894030611469e+00 6.227209796839258127e-01 -5.042519396683566857e-01 -1.826950703166869028e+00 9.646686836178405278e-01 -9.193897281387970466e-01 -1.513842881447890587e+00 3.880761171906592644e+00 -5.609006108299674054e+00 7.325010194928637475e+00 -6.220906888804941914e+00 5.389667363418833013e+00 -2.332129737313335394e+00 4.146355272398470904e-01
-7.134947037736203583e+02 -1.024190251476409230e+01 4.102147322873019419e+01 -8.476963625752301112e+00 4.550205245589427960e+00 2.416653282203476305e+00 -1.949453984999863820e+01 -6.944138391575252811e+00 -8.728955558943749526e-01 -2.263162680625475431e+00 2.468871856840345824e+00 -1.850680088121333355e+01 2.850798401509742508e+00 2.034683722659400118e+00 -1.255167539787973041e+01 7.373998188023427325e+00 -3.206374556368304951e+01 -1.025713047903844988e+00 -2.396352540038471091e+01 6.560536205417101918e+00
-4.635676807463903515e+02 2.095443092514618755e+01 -3.385425581145752716e+01 1.785304598708061619e+01 -5.978317073300903672e+00 -2.391561916781290975e+01 1.523885775611601989e+00 -1.154762458045990314e+00 -9.202534413835392613e+00 1.612500056143154836e+01 -1.768807864337397362e+01 -2.060413370667093069e+00 -9.164704593412562161e+00 8.517353211063047880e-01 -4.289776483715525224e+00 -4.081748276614551862e+00 -2.174840631335713148e+00 -7.129265520457719774e+00 -9.263466005284834992e+00 -7.187250083539669987e+00
-4.668986536898307804e+02 1.440270918708491799e+01 -3.497194300634406261e+01 7.698888010544465033e+00 4.188887519129681714e+00 -2.484583938968404482e+01 -2.618653154384182358e+01 5.438862903210411659e+00 -5.087166539346013927e+00 1.681159282008009015e+01 -6.554369095628063135e+00 3.375297573445311450e+00 -1.574364176768130541e+01 1.025895264124629414e+01 1.091886574646448116e+00 7.203327729802317059e+00 1.528372717416039528e+00 -1.113783820320144308e-01 -1.881559532290837566e+01 -3.489320657934603886e+00
-5.604469015649953008e+02 4.534054358704018028e+01 -2.083816328633139037e+00 1.401423616266141536e+01 1.470191415111497157e+01 -1.873281108912745463e-01 -1.142671067152786080e+01 1.021411266786373417e+01 8.801101522785499398e+00 2.819127070393788070e+00 -1.925808842733470883e+01 -6.529113960463651445e+00 -1.000061417094669503e-01 1.808986007806814555e+01 9.598634876433286278e-01 1.194354212589769482e+01 -2.029378473289451534e+00 1.141381242621192804e+01 -6.475282672577836074e+00 -3.952509651946780167e+00
-4.481867947847305800e+02 -1.534312842621754669e+01 -2.801012719759199410e+00 -9.776684136283860127e+00 8.165416350556363057e+00 3.736564020482311843e+00 -1.921461625550997532e+00 1.608215208708439592e+00 -1.866047115172989734e+01 1.140333076260263034e+01 -9.306125220035493584e+00 6.104277337708940543e+00 2.494610506128791982e+00 -6.879712130792813518e+00 -1.116252558730706923e+01 7.486938758015343254e+00 3.402847303586154837e+00 -2.199566670257938394e+00 -9.976012445245284965e+00 -1.642094619585372728e+00
-3.804815079395256134e+02 -5.522770043798217188e+01 6.187898296939009057e+00 3.081700817167338347e+00 -8.774354114036883701e+00 8.926517408749989002e+00 3.413500056671930238e+00 -3.983631818341904385e+00 -1.682426408882896851e+01 1.479257436210089516e+01 -9.477797480131714636e+00 -5.409608868648628111e+00 5.172228529524211638e+00 2.625278599810322522e+00 -5.969573841879806331e+00 1.034864978926289147e+01 1.299373803970924790e+01 1.374689608064292656e+01 1.747570297278644991e-01 4.057377769601147932e+00
-2.903304534477991297e+02 -9.612952626137184708e+00 6.796206335184181491e+00 4.438455741636277452e+01 5.813207408030810264e+00 -2.097797281356465149e+01 -1.030856725895873538e+01 -1.884881382942444006e+01 -2.529316871203650763e+01 -8.696808393117663627e+00 -1.940512678552194004e+01 -2.254049470101609387e+01 -1.855534389062014355e+01 -1.554569420507803024e+01 -1.662378412224254021e+01 -1.112178866001085176e+01 -1.616009025135398502e+01 5.441257070802202556e+00 -2.203169141403481035e+01 -1.457185095011758769e+01
-3.189634875478352001e+02 5.486701812690342450e+01 -4.874094295897342022e+01 8.590730644634930968e+00 3.200239287253024401e+01 -3.602955548079884807e+01 -2.987892554187358485e+01 -2.717487269262767668e+01 -1.440440943592068734e+01 -8.134462940096272021e+00 -2.890080467473257997e+01 -1.757798338005219785e+00 -1.598208250104146089e+01 -3.842409383704266101e+00 -1.941408541928808162e+01 -1.120917126459563384e+01 -3.135794169631213890e+01 -2.600462893940405973e+00 -1.077178237632333335e+01 -2.404020157415346048e+01
-3.598049161868536885e+02 5.520534489919079846e+01 -2.349075327575031125e+01 -6.251726191541706612e+00 2.901077231509443877e+01 -2.142541010789070555e+01 -1.644752016995756705e+01 -4.179199040619345595e+01 -2.610548323728590603e+01 -9.787568705715962381e+00 -2.378109461636329769e+01 -7.736611529353671024e+00 -5.825031155503327795e+01 -2.867005259389476368e+00 -1.601040401060679130e+01 -2.473441362666428134e+01 -2.941974478804544191e+01 -1.788290100992240994e+01 -1.941099053743737457e+01 1.920175730404598768e+00
-4.216699003062594215e+02 1.319023569632367128e+02 -1.584324123936584350e+01 -2.233030516291404410e+01 -1.802494225802911032e+01 -1.779349251414894795e+01 -7.546037608282700759e+00 -1.057054284668707034e+01 -2.419867934677861854e+01 -1.755356392988539938e+01 -1.788947542599578711e+01 -1.447118812975999269e+01 -2.128263581032245355e+01 -1.443681088584364502e+01 -2.573752444812753026e+01 -3.227517438874502886e+01 -1.341193795709133063e+01 -8.187134180249805437e-01 -1.411477944843178456e+01 -5.696935273017525780e+00
-4.403916659639029376e+02 1.162673505310390993e+02 1.181758558575489992e+01 -1.591194851980021241e+01 -3.131427374461637925e+01 -2.813826096484243777e+01 -4.999781484304071100e+00 -1.275744206113985868e+01 -1.932203628489184055e+01 -8.623006318608949172e+00 -1.702756142409107198e+01 -1.993935707199273466e+01 -2.526632145682313890e+01 -5.132723521526262545e+00 -1.910655609926019594e+01 -1.664705913707923912e+01 -4.523572847161089427e+00 -1.231098793356057985e+00 -6.893313419206239523e+00 -7.240945474031917906e-01
-3.902585799123214656e+02 1.106349617838939849e+02 7.479329866389097248e+00 9.587591831452275670e+00 -6.762506696645030502e+01 -4.349131994898780817e+01 2.699183085222642386e+00 -3.224007018392978807e+01 -1.748169796038508395e+01 8.590128266980519456e+00 -3.812807598273172260e+01 -6.294350542346183186e-01 -1.278067062398554832e+01 -1.570017160463873296e+01 3.369905130495502721e-02 -2.545019352675856439e+00 -9.418048832227235323e+00 3.574388933627492548e+00 -1.894651295445990868e+01 -1.231642244260930497e+01
-3.286033232784511711e+02 1.241523430968162387e+02 1.596905874706527673e+00 -3.434206987671176847e+01 -9.058720343378107032e+01 -5.179849206589535981e+01 1.188494835863393639e+01 -2.851932833571756021e+01 -2.810629710438676909e+01 -9.283451164937494227e+00 -3.731268429765430739e+01 9.695000447942204502e+00 9.027898703488005383e-01 1.477395377819187594e+01 1.468165744083606006e-01 -1.570404065852116560e+01 -8.539529767823621498e+00 -1.711161639550828895e+01 -1.519052003004670404e+01 9.872936535257139212e+00
-4.777082277025472763e+02 1.312981921744616898e+02 1.860956004230899197e+01 -1.895252426553545888e+01 -4.143826169429635797e+01 -1.739450303903446482e+01 3.451606061181329288e+00 -1.303246756317130561e+01 -4.252327994860466731e+01 -1.274338465221550010e+01 -1.218886189436165068e+01 1.345664652929700944e+00 7.060171628254259701e+00 1.172452175608338720e+01 -1.193172949657154724e+01 -5.302152050026480268e+00 -7.277721064139268670e+00 -4.423142360756883384e+00 -2.387511548217745361e+00 1.780894943926535079e-01
-4.467792565919049821e+02 1.187361302170257460e+02 3.005338560896569433e+01 -8.013134659124625969e+00 -2.712581152401101292e+01 -1.045874728927572272e+00 -5.663632344383267458e+00 -2.445056509581534598e+01 -3.739673206622673973e+01 1.644925376199901867e+00 -1.612177443108861041e+01 -5.395719823576270890e+00 -4.511542035579706678e+00 -1.603958035920375558e+00 -1.399509204734072298e+01 1.542828610348884855e+00 -1.182653070006560903e+01 -4.748562696160120389e+00 -6.780948347292469869e+00 -5.036859497279974285e+00
-2.734476351125359201e+02 7.645546835331576574e+01 -3.086760584743979052e+01 -1.549305518666044001e+01 -2.093453965718737919e+01 -5.051055199367389115e+00 -3.693192583040528376e+01 -3.899097570609154673e+01 -1.741312539051508068e+01 2.895748498837309270e+01 -3.513251029348223753e+00 -1.733697872278373708e+01 1.313517575172886975e-01 1.046832878185583349e+00 -1.886786548468085556e+01 -2.917352257609786115e+00 -2.295974968220254198e+01 2.238293719914933533e+00 -5.434764303142451070e+00 3.382761699936209787e-01
-3.337135368007056400e+02 1.022707663493712857e+02 -1.669821846450303227e+01 2.761862160227697416e+01 -7.629039410433264834e+00 -2.981688217211990377e+01 -4.284539071419374068e+01 -3.735582371466821705e+00 -3.533154098436246926e+01 -1.564497531706170719e+01 -9.579467869904956245e+00 -9.021658366067578427e+00 -1.790048832181777883e+01 3.305254427218053959e-01 -1.901632525098670712e+01 4.845266473707966703e+00 -6.059077251467032355e+00 -2.314018185333353728e+01 -9.552638207993261688e+00 -7.305830014515350079e+00
-5.360532239544830873e+02 1.062109036944038820e+02 1.512654444960511135e+01 2.126504674763535974e+01 1.914102134219681872e+01 -7.501587117548076833e+00 -1.351417500600531518e+01 -1.124681834379946954e+00 -5.874144126715735048e+00 7.059316474994747459e+00 2.871131310046091567e+00 -6.567122874596213578e+00 -6.199168942008942196e+00 2.743632073230066748e+00 -6.972989756322097499e+00 -5.371664067607026638e+00 -4.937807371068839046e+00 -2.529757243479661133e-01 -6.258714407374217359e+00 -2.158148660398989893e+00
-4.945929631722725617e+02 6.896500629733272092e+01 -4.410843152005964640e+01 3.805184036889805999e+00 6.767887558278991023e-01 2.920726086791594067e+00 -4.878163692014241803e+01 -2.440122984224339575e+01 6.390447207569996735e+00 -1.733269680543070734e+01 -6.407660645310167880e+00 -9.637507074333779400e+00 6.577531440862492751e+00 1.153880052253879107e+01 -2.457593606717527024e+01 -1.351360272703282028e+01 -1.074119959996530405e+01 -9.181533803887086620e+00 -2.304951135845570320e+00 -1.319467734698111272e+01
-3.425741740383686533e+02 9.574984961799408723e+01 -4.930835661732992925e+00 -4.377093733469659043e+01 -2.721317974080180591e+01 1.689418808135052785e+01 -1.169858516232911683e+01 -2.883102420342438421e+01 -8.725370491157976360e+00 -3.135661515841281499e+01 6.642584907924677928e-01 -7.059623853463716792e+00 -1.991579450683604335e+01 1.317665935241481101e+01 -2.084830821103635046e+00 1.191676159997099482e+01 5.980763312058924086e+00 2.998294234522403734e+00 -1.497920565542440796e+00 -1.284962084289272610e+01
-4.014788208476977616e+02 1.268807957209718893e+02 4.892631614690849062e+01 -1.135187500857092857e+01 -1.329410941393050294e+01 5.637386813197228008e+00 -1.158631296314590919e+01 -1.915399223385922278e+00 -2.669414171694482363e+01 -1.270778846512946281e+01 2.203994419788888326e+00 -1.230332748922894304e+01 -1.966817519089155653e+01 -4.806285409536185327e+00 -1.185300904015912593e+01 4.579600309074765896e+00 -1.817797435907572368e+00 -2.207422680448771768e-01 -1.687280070709383040e+01 -6.098184511743852454e+00
-3.973581615815505756e+02 1.340552586872342999e+02 6.495491942766633997e+01 2.891596714738769691e+01 -5.160876193238031817e+01 -4.613730023765143073e+01 1.443675948675990384e+01 -2.231634480012046140e+01 -3.223910659167729165e+01 8.350941334757159495e+00 -2.223984675019960378e+01 -9.636906204386772146e+00 -2.172530599447365063e+01 -1.094813053064767594e+01 -1.366723615068278441e+01 1.350169982543734193e+01 -1.325307490968643087e+00 -4.032592691324077272e+00 1.477207869792317885e+00 -1.188662603641597748e+01
